,path,label,size,width,height,aspect ratio,range,std
cat.11961.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11961.jpg,cat,"(386, 499)",386,499,0.7735470941883767,255,71.21642311186658
cat.11962.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11962.jpg,cat,"(499, 375)",499,375,1.3306666666666667,249,55.24262206367739
cat.11963.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11963.jpg,cat,"(500, 398)",500,398,1.256281407035176,251,64.19558526734474
cat.11964.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11964.jpg,cat,"(375, 499)",375,499,0.751503006012024,246,75.55150417121378
cat.11965.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11965.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,50.284169472442194
cat.11966.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11966.jpg,cat,"(499, 375)",499,375,1.3306666666666667,247,49.064144611400195
cat.11967.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11967.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,80.29034315000112
cat.11968.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11968.jpg,cat,"(500, 217)",500,217,2.304147465437788,255,69.62515636685904
cat.11969.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11969.jpg,cat,"(367, 500)",367,500,0.734,255,80.16525054787988
cat.1197.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1197.jpg,cat,"(500, 484)",500,484,1.0330578512396693,255,78.2144063518844
cat.11970.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11970.jpg,cat,"(277, 372)",277,372,0.7446236559139785,255,62.229353995714206
cat.11971.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11971.jpg,cat,"(213, 199)",213,199,1.07035175879397,255,56.97098798645977
cat.11972.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11972.jpg,cat,"(470, 499)",470,499,0.9418837675350702,255,56.337445993956315
cat.11973.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11973.jpg,cat,"(499, 374)",499,374,1.3342245989304813,249,46.14916752369279
cat.11974.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11974.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,53.16470096869857
cat.11975.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11975.jpg,cat,"(440, 464)",440,464,0.9482758620689655,255,59.00066121036156
cat.11976.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11976.jpg,cat,"(499, 457)",499,457,1.0919037199124726,255,53.601598577435134
cat.11977.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11977.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,78.51327117465279
cat.11978.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11978.jpg,cat,"(500, 332)",500,332,1.5060240963855422,255,67.681719063966
cat.11979.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11979.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,55.305475334144404
cat.1198.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1198.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,48.02603471037348
cat.11980.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11980.jpg,cat,"(193, 145)",193,145,1.3310344827586207,255,49.11512912079205
cat.11981.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11981.jpg,cat,"(447, 500)",447,500,0.894,255,43.9386905773629
cat.11982.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11982.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,77.61453648046013
cat.11983.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11983.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,50.89556496124413
cat.11984.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11984.jpg,cat,"(333, 499)",333,499,0.6673346693386774,255,61.07872326874672
cat.11985.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11985.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,52.15799997473247
cat.11986.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11986.jpg,cat,"(299, 159)",299,159,1.880503144654088,248,57.55577528912272
cat.11987.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11987.jpg,cat,"(364, 482)",364,482,0.7551867219917012,255,57.748581616278564
cat.11988.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11988.jpg,cat,"(499, 365)",499,365,1.367123287671233,255,69.5094700855769
cat.11989.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11989.jpg,cat,"(318, 215)",318,215,1.4790697674418605,250,77.5800063882543
cat.1199.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1199.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,56.77244865587916
cat.11990.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11990.jpg,cat,"(319, 240)",319,240,1.3291666666666666,255,52.90097419633864
cat.11991.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11991.jpg,cat,"(499, 332)",499,332,1.5030120481927711,255,87.75840473031573
cat.11992.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11992.jpg,cat,"(499, 446)",499,446,1.1188340807174888,255,63.65435024817959
cat.11993.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11993.jpg,cat,"(351, 472)",351,472,0.7436440677966102,255,77.25933325328434
cat.11994.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11994.jpg,cat,"(150, 149)",150,149,1.0067114093959733,255,67.57460161834922
cat.11995.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11995.jpg,cat,"(499, 482)",499,482,1.0352697095435686,255,49.59583867765347
cat.11996.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11996.jpg,cat,"(500, 316)",500,316,1.5822784810126582,255,83.39813482984263
cat.11997.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11997.jpg,cat,"(299, 225)",299,225,1.3288888888888888,255,61.86998786971904
cat.11998.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11998.jpg,cat,"(460, 470)",460,470,0.9787234042553191,255,43.50448389478197
cat.11999.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.11999.jpg,cat,"(499, 378)",499,378,1.32010582010582,235,45.32588974252317
cat.12.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12.jpg,cat,"(300, 224)",300,224,1.3392857142857142,252,63.66345925187635
cat.120.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.120.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,58.51761172129335
cat.1200.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1200.jpg,cat,"(500, 300)",500,300,1.6666666666666667,255,36.56815608025845
cat.12000.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12000.jpg,cat,"(500, 326)",500,326,1.5337423312883436,255,73.60889804118615
cat.12001.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12001.jpg,cat,"(473, 475)",473,475,0.9957894736842106,255,58.56528552279628
cat.12002.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12002.jpg,cat,"(500, 491)",500,491,1.0183299389002036,230,60.08824842875558
cat.12003.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12003.jpg,cat,"(499, 333)",499,333,1.4984984984984986,255,58.53218659812367
cat.12004.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12004.jpg,cat,"(500, 443)",500,443,1.1286681715575622,255,64.20816509612084
cat.12005.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12005.jpg,cat,"(299, 153)",299,153,1.9542483660130718,255,60.722737683255254
cat.12006.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12006.jpg,cat,"(306, 409)",306,409,0.7481662591687042,255,56.54010297367005
cat.12007.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12007.jpg,cat,"(449, 381)",449,381,1.178477690288714,255,63.89129494870729
cat.12008.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12008.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,57.89661495034772
cat.12009.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12009.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,67.19745275018386
cat.1201.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1201.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,71.79267358375212
cat.12010.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12010.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,76.44048287761919
cat.12011.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12011.jpg,cat,"(500, 376)",500,376,1.3297872340425532,255,52.90438907136303
cat.12012.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12012.jpg,cat,"(499, 375)",499,375,1.3306666666666667,249,74.18566288038491
cat.12013.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12013.jpg,cat,"(500, 374)",500,374,1.3368983957219251,249,39.445280576393834
cat.12014.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12014.jpg,cat,"(375, 499)",375,499,0.751503006012024,255,80.74999855831166
cat.12015.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12015.jpg,cat,"(341, 370)",341,370,0.9216216216216216,255,46.33630001552573
cat.12016.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12016.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,63.83032713779316
cat.12017.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12017.jpg,cat,"(500, 332)",500,332,1.5060240963855422,255,33.010887363114215
cat.12018.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12018.jpg,cat,"(419, 500)",419,500,0.838,255,70.2237771225288
cat.12019.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12019.jpg,cat,"(381, 244)",381,244,1.5614754098360655,250,72.0603983336562
cat.1202.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1202.jpg,cat,"(408, 438)",408,438,0.9315068493150684,255,72.01769263816885
cat.12020.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12020.jpg,cat,"(499, 333)",499,333,1.4984984984984986,203,71.86637210192661
cat.12021.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12021.jpg,cat,"(299, 167)",299,167,1.7904191616766467,240,55.51160695287434
cat.12022.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12022.jpg,cat,"(194, 182)",194,182,1.065934065934066,255,62.63510113843864
cat.12023.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12023.jpg,cat,"(500, 498)",500,498,1.0040160642570282,255,78.4366026635934
cat.12024.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12024.jpg,cat,"(499, 299)",499,299,1.6688963210702341,255,73.45145543861076
cat.12025.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12025.jpg,cat,"(400, 388)",400,388,1.0309278350515463,255,67.28779833622653
cat.12026.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12026.jpg,cat,"(499, 329)",499,329,1.5167173252279635,255,93.04999680547209
cat.12027.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12027.jpg,cat,"(298, 297)",298,297,1.0033670033670035,255,65.47240591051406
cat.12028.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12028.jpg,cat,"(499, 465)",499,465,1.0731182795698924,255,68.27887180583141
cat.12029.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12029.jpg,cat,"(499, 351)",499,351,1.4216524216524216,240,35.93811459638827
cat.1203.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1203.jpg,cat,"(320, 239)",320,239,1.3389121338912133,255,70.42292496006306
cat.12030.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12030.jpg,cat,"(500, 329)",500,329,1.5197568389057752,255,63.70039737683398
cat.12031.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12031.jpg,cat,"(376, 283)",376,283,1.3286219081272084,255,58.46795485135165
cat.12032.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12032.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,40.54159057737239
cat.12033.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12033.jpg,cat,"(267, 400)",267,400,0.6675,255,71.53297882751153
cat.12034.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12034.jpg,cat,"(499, 406)",499,406,1.229064039408867,254,50.74700160986291
cat.12035.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12035.jpg,cat,"(499, 374)",499,374,1.3342245989304813,255,66.16674439345832
cat.12036.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12036.jpg,cat,"(200, 146)",200,146,1.36986301369863,255,65.3234017919721
cat.12037.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12037.jpg,cat,"(215, 181)",215,181,1.1878453038674033,241,55.89110102615343
cat.12038.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12038.jpg,cat,"(499, 378)",499,378,1.32010582010582,255,64.68805356554704
cat.12039.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12039.jpg,cat,"(300, 299)",300,299,1.0033444816053512,255,78.04604708193988
cat.1204.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1204.jpg,cat,"(500, 374)",500,374,1.3368983957219251,239,54.737325193512206
cat.12040.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12040.jpg,cat,"(500, 499)",500,499,1.002004008016032,255,65.65622114367156
cat.12041.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12041.jpg,cat,"(419, 500)",419,500,0.838,255,58.8385104364372
cat.12042.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12042.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,67.23210227419972
cat.12043.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12043.jpg,cat,"(500, 336)",500,336,1.4880952380952381,210,53.42049932421896
cat.12044.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12044.jpg,cat,"(500, 374)",500,374,1.3368983957219251,248,48.666450113984745
cat.12045.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12045.jpg,cat,"(456, 319)",456,319,1.4294670846394983,255,41.126281308827764
cat.12046.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12046.jpg,cat,"(388, 359)",388,359,1.0807799442896935,255,73.32256810756778
cat.12047.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12047.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,72.21371754750864
cat.12048.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12048.jpg,cat,"(500, 462)",500,462,1.0822510822510822,255,85.17643685309218
cat.12049.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12049.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,56.25482238829813
cat.1205.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1205.jpg,cat,"(319, 297)",319,297,1.0740740740740742,255,56.213839586234485
cat.12050.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12050.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,66.90960624574494
cat.12051.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12051.jpg,cat,"(479, 371)",479,371,1.2911051212938005,232,59.53713042995796
cat.12052.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12052.jpg,cat,"(286, 472)",286,472,0.6059322033898306,255,49.305658115036955
cat.12053.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12053.jpg,cat,"(500, 373)",500,373,1.3404825737265416,255,69.84940849009554
cat.12054.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12054.jpg,cat,"(178, 195)",178,195,0.9128205128205128,255,58.46429946077949
cat.12055.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12055.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,74.75360501314223
cat.12056.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12056.jpg,cat,"(500, 435)",500,435,1.1494252873563218,240,49.19213676061582
cat.12057.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12057.jpg,cat,"(258, 499)",258,499,0.5170340681362725,255,67.42357762079355
cat.12058.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12058.jpg,cat,"(349, 500)",349,500,0.698,255,70.84570621194149
cat.12059.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12059.jpg,cat,"(308, 232)",308,232,1.3275862068965518,240,61.60557575318406
cat.1206.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1206.jpg,cat,"(499, 456)",499,456,1.094298245614035,246,75.70843305517491
cat.12060.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12060.jpg,cat,"(499, 282)",499,282,1.7695035460992907,253,60.779361547403504
cat.12061.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12061.jpg,cat,"(373, 499)",373,499,0.7474949899799599,255,58.640405528684816
cat.12062.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12062.jpg,cat,"(249, 279)",249,279,0.8924731182795699,206,66.599624131585
cat.12063.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12063.jpg,cat,"(180, 145)",180,145,1.2413793103448276,255,65.25759258671981
cat.12064.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12064.jpg,cat,"(500, 397)",500,397,1.2594458438287153,255,79.56505632893658
cat.12065.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12065.jpg,cat,"(499, 456)",499,456,1.094298245614035,255,82.13040090046076
cat.12066.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12066.jpg,cat,"(400, 410)",400,410,0.975609756097561,255,52.157007419355224
cat.12067.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12067.jpg,cat,"(337, 499)",337,499,0.6753507014028056,255,88.75554689688393
cat.12068.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12068.jpg,cat,"(319, 240)",319,240,1.3291666666666666,255,60.390041422487435
cat.12069.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12069.jpg,cat,"(385, 373)",385,373,1.032171581769437,255,60.90212788819752
cat.1207.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1207.jpg,cat,"(500, 374)",500,374,1.3368983957219251,238,46.291658448725876
cat.12070.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12070.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,39.542182393488595
cat.12071.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12071.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,73.85848774801028
cat.12072.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12072.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,90.47872368580205
cat.12073.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12073.jpg,cat,"(363, 399)",363,399,0.9097744360902256,255,48.1596643571249
cat.12074.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12074.jpg,cat,"(448, 279)",448,279,1.6057347670250897,231,50.19627292763919
cat.12075.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12075.jpg,cat,"(431, 344)",431,344,1.252906976744186,255,57.182086298557564
cat.12076.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12076.jpg,cat,"(189, 195)",189,195,0.9692307692307692,255,66.39785965907055
cat.12077.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12077.jpg,cat,"(302, 359)",302,359,0.841225626740947,255,48.41082917690725
cat.12078.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12078.jpg,cat,"(269, 320)",269,320,0.840625,255,58.274462904850544
cat.12079.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12079.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,72.22657671153601
cat.1208.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.1208.jpg,cat,"(499, 375)",499,375,1.3306666666666667,255,59.83162733288597
cat.12080.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12080.jpg,cat,"(285, 249)",285,249,1.144578313253012,255,47.03712519387078
cat.12081.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12081.jpg,cat,"(499, 393)",499,393,1.2697201017811706,236,55.20978037782399
cat.12082.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12082.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,76.4315700602321
cat.12083.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12083.jpg,cat,"(374, 500)",374,500,0.748,255,70.61542962483901
cat.12084.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12084.jpg,cat,"(500, 374)",500,374,1.3368983957219251,255,59.42204002218007
cat.12085.jpg,/Users/SadiXD/Desktop/tensorflow_practice/Cats vs. Dogs/cats_vs_dogs/train/cat.12085.jpg,cat,"(499, 357)",499,357,1.3977591036414565,251,56.634944591511804
